Time[s], SCK, MOSI, MISO, nCS FPGA, nCS Flash, nCS Radio
0.004809975000000, 0, 0, 0, 1, 0, 1
0.004810400000000, 1, 0, 0, 1, 0, 1
0.004810800000000, 0, 0, 0, 1, 0, 1
0.004811200000000, 1, 0, 0, 1, 0, 1
0.004811625000000, 0, 0, 0, 1, 0, 1
0.004812025000000, 1, 0, 0, 1, 0, 1
0.004812450000000, 0, 0, 0, 1, 0, 1
0.004812850000000, 1, 0, 0, 1, 0, 1
0.004813275000000, 0, 0, 0, 1, 0, 1
0.004813675000000, 1, 0, 0, 1, 0, 1
0.004814100000000, 0, 0, 0, 1, 0, 1
0.004814500000000, 1, 0, 0, 1, 0, 1
0.004814925000000, 0, 0, 0, 1, 0, 1
0.004815325000000, 1, 0, 0, 1, 0, 1
0.004815750000000, 0, 0, 0, 1, 0, 1
0.004816150000000, 1, 0, 0, 1, 0, 1
0.004816575000000, 0, 0, 0, 1, 0, 1
0.004816975000000, 1, 0, 0, 1, 0, 1
0.004817400000000, 0, 0, 0, 1, 0, 1
0.004817825000000, 1, 0, 0, 1, 0, 1
0.004818225000000, 0, 0, 0, 1, 0, 1
0.004818650000000, 1, 0, 0, 1, 0, 1
0.004819050000000, 0, 0, 0, 1, 0, 1
0.004819475000000, 1, 0, 0, 1, 0, 1
0.004819875000000, 0, 0, 0, 1, 0, 1
0.004820300000000, 1, 0, 0, 1, 0, 1
0.004820725000000, 0, 0, 0, 1, 0, 1
0.004821125000000, 1, 0, 0, 1, 0, 1
0.004821550000000, 0, 0, 0, 1, 0, 1
0.004821950000000, 1, 0, 0, 1, 0, 1
0.004822375000000, 0, 0, 0, 1, 0, 1
0.004822775000000, 1, 0, 0, 1, 0, 1
0.004823200000000, 0, 0, 0, 1, 0, 1
0.004823600000000, 1, 0, 0, 1, 0, 1
0.004824025000000, 0, 0, 0, 1, 0, 1
0.004824425000000, 1, 0, 0, 1, 0, 1
0.004824850000000, 0, 0, 0, 1, 0, 1
0.004825250000000, 1, 0, 0, 1, 0, 1
0.004825675000000, 0, 0, 0, 1, 0, 1
0.004826100000000, 1, 0, 0, 1, 0, 1
0.004826500000000, 0, 0, 0, 1, 0, 1
0.004826925000000, 1, 0, 0, 1, 0, 1
0.004827325000000, 0, 0, 0, 1, 0, 1
0.004827750000000, 1, 0, 0, 1, 0, 1
0.004828150000000, 0, 0, 0, 1, 0, 1
0.004828575000000, 1, 0, 0, 1, 0, 1
0.004828975000000, 0, 0, 0, 1, 0, 1
0.004829375000000, 1, 0, 0, 1, 0, 1
0.004829800000000, 0, 0, 0, 1, 0, 1
0.004830200000000, 1, 0, 0, 1, 0, 1
0.004830600000000, 0, 0, 0, 1, 0, 1
0.004831000000000, 1, 0, 0, 1, 0, 1
0.004831425000000, 0, 0, 0, 1, 0, 1
0.004831825000000, 1, 0, 0, 1, 0, 1
0.004832225000000, 0, 0, 0, 1, 0, 1
0.004832625000000, 1, 0, 0, 1, 0, 1
0.004833025000000, 0, 0, 0, 1, 0, 1
0.004833450000000, 1, 0, 0, 1, 0, 1
0.004833850000000, 0, 0, 0, 1, 0, 1
0.004834250000000, 1, 0, 0, 1, 0, 1
0.004834650000000, 0, 0, 0, 1, 0, 1
0.004835050000000, 1, 0, 0, 1, 0, 1
0.004835450000000, 0, 0, 0, 1, 0, 1
0.004835850000000, 1, 0, 0, 1, 0, 1
0.004836275000000, 0, 0, 0, 1, 0, 1
0.004836675000000, 1, 0, 0, 1, 0, 1
0.004837075000000, 0, 0, 0, 1, 0, 1
0.004837475000000, 1, 0, 0, 1, 0, 1
0.004837875000000, 0, 0, 0, 1, 0, 1
0.004838275000000, 1, 0, 0, 1, 0, 1
0.004838675000000, 0, 0, 0, 1, 0, 1
0.004839075000000, 1, 0, 0, 1, 0, 1
0.004839475000000, 0, 0, 0, 1, 0, 1
0.004839875000000, 1, 0, 0, 1, 0, 1
0.004840300000000, 0, 0, 0, 1, 0, 1
0.004840675000000, 1, 0, 0, 1, 0, 1
0.004841100000000, 0, 0, 0, 1, 0, 1
0.004841500000000, 1, 0, 0, 1, 0, 1
0.004841900000000, 0, 0, 0, 1, 0, 1
0.004842300000000, 1, 0, 0, 1, 0, 1
0.004842700000000, 0, 0, 0, 1, 0, 1
0.004843100000000, 1, 0, 0, 1, 0, 1
0.004843500000000, 0, 0, 0, 1, 0, 1
0.004843900000000, 1, 0, 0, 1, 0, 1
0.004844300000000, 0, 0, 0, 1, 0, 1
0.004844700000000, 1, 0, 0, 1, 0, 1
0.004845100000000, 0, 0, 0, 1, 0, 1
0.004845500000000, 1, 0, 0, 1, 0, 1
0.004845900000000, 0, 0, 0, 1, 0, 1
0.004846300000000, 1, 0, 0, 1, 0, 1
0.004846700000000, 0, 0, 0, 1, 0, 1
0.004847100000000, 1, 0, 0, 1, 0, 1
0.004847500000000, 0, 0, 0, 1, 0, 1
0.004847900000000, 1, 0, 0, 1, 0, 1
0.004848325000000, 0, 0, 0, 1, 0, 1
0.004848700000000, 1, 0, 0, 1, 0, 1
0.004849125000000, 0, 0, 0, 1, 0, 1
0.004849500000000, 1, 0, 0, 1, 0, 1
0.004849925000000, 0, 0, 0, 1, 0, 1
0.004850325000000, 1, 0, 0, 1, 0, 1
0.004850725000000, 0, 0, 0, 1, 0, 1
0.004851125000000, 1, 0, 0, 1, 0, 1
0.004851525000000, 0, 0, 0, 1, 0, 1
0.004851925000000, 1, 0, 0, 1, 0, 1
0.004852325000000, 0, 0, 0, 1, 0, 1
0.004852725000000, 1, 0, 0, 1, 0, 1
0.004853125000000, 0, 0, 0, 1, 0, 1
0.004853525000000, 1, 0, 0, 1, 0, 1
0.004853925000000, 0, 0, 0, 1, 0, 1
0.004854325000000, 1, 0, 0, 1, 0, 1
0.004854725000000, 0, 0, 0, 1, 0, 1
0.004855125000000, 1, 0, 0, 1, 0, 1
0.004855525000000, 0, 0, 0, 1, 0, 1
0.004855925000000, 1, 0, 0, 1, 0, 1
0.004856325000000, 0, 0, 0, 1, 0, 1
0.004856725000000, 1, 0, 0, 1, 0, 1
0.004857125000000, 0, 0, 0, 1, 0, 1
0.004857525000000, 1, 0, 0, 1, 0, 1
0.004857925000000, 0, 0, 0, 1, 0, 1
0.004858325000000, 1, 0, 0, 1, 0, 1
0.004858725000000, 0, 0, 0, 1, 0, 1
0.004859125000000, 1, 0, 0, 1, 0, 1
0.004859525000000, 0, 0, 0, 1, 0, 1
0.004859900000000, 1, 0, 0, 1, 0, 1
0.004860325000000, 0, 0, 0, 1, 0, 1
0.004860700000000, 1, 0, 0, 1, 0, 1
0.004861125000000, 0, 0, 0, 1, 0, 1
0.004861500000000, 1, 0, 0, 1, 0, 1
0.004861925000000, 0, 0, 0, 1, 0, 1
0.004862300000000, 1, 0, 0, 1, 0, 1
0.004862700000000, 0, 0, 0, 1, 0, 1
0.004863100000000, 1, 0, 0, 1, 0, 1
0.004863500000000, 0, 0, 0, 1, 0, 1
0.004863900000000, 1, 0, 0, 1, 0, 1
0.004864300000000, 0, 0, 0, 1, 0, 1
0.004864700000000, 1, 0, 0, 1, 0, 1
0.004865100000000, 0, 0, 0, 1, 0, 1
0.004865500000000, 1, 0, 0, 1, 0, 1
0.004865900000000, 0, 0, 0, 1, 0, 1
0.004866300000000, 1, 0, 0, 1, 0, 1
0.004866700000000, 0, 0, 0, 1, 0, 1
0.004867100000000, 1, 0, 0, 1, 0, 1
0.004867500000000, 0, 0, 0, 1, 0, 1
0.004867900000000, 1, 0, 0, 1, 0, 1
0.004868300000000, 0, 0, 0, 1, 0, 1
0.004868700000000, 1, 0, 0, 1, 0, 1
0.004869100000000, 0, 0, 0, 1, 0, 1
0.004869500000000, 1, 0, 0, 1, 0, 1
0.004869900000000, 0, 0, 0, 1, 0, 1
0.004870300000000, 1, 0, 0, 1, 0, 1
0.004870700000000, 0, 0, 0, 1, 0, 1
0.004871100000000, 1, 0, 0, 1, 0, 1
0.004871500000000, 0, 0, 0, 1, 0, 1
0.004871900000000, 1, 0, 0, 1, 0, 1
0.004872300000000, 0, 0, 0, 1, 0, 1
0.004872675000000, 1, 0, 0, 1, 0, 1
0.004873100000000, 0, 0, 0, 1, 0, 1
0.004873475000000, 1, 0, 0, 1, 0, 1
0.004873875000000, 0, 0, 0, 1, 0, 1
0.004874275000000, 1, 0, 0, 1, 0, 1
0.004874675000000, 0, 0, 0, 1, 0, 1
0.004875075000000, 1, 0, 0, 1, 0, 1
0.004875475000000, 0, 0, 0, 1, 0, 1
0.004875875000000, 1, 0, 0, 1, 0, 1
0.004876275000000, 0, 0, 0, 1, 0, 1
0.004876675000000, 1, 0, 0, 1, 0, 1
0.004877075000000, 0, 0, 0, 1, 0, 1
0.004877475000000, 1, 0, 0, 1, 0, 1
0.004877875000000, 0, 0, 0, 1, 0, 1
0.004878275000000, 1, 0, 0, 1, 0, 1
0.004878675000000, 0, 0, 0, 1, 0, 1
0.004879075000000, 1, 0, 0, 1, 0, 1
0.004879475000000, 0, 0, 0, 1, 0, 1
0.004879875000000, 1, 0, 0, 1, 0, 1
0.004880275000000, 0, 0, 0, 1, 0, 1
0.004880650000000, 1, 0, 0, 1, 0, 1
0.004881075000000, 0, 0, 0, 1, 0, 1
0.004881450000000, 1, 0, 0, 1, 0, 1
0.004881850000000, 0, 0, 0, 1, 0, 1
0.004882250000000, 1, 0, 0, 1, 0, 1
0.004882650000000, 0, 0, 0, 1, 0, 1
0.004883050000000, 1, 0, 0, 1, 0, 1
0.004883450000000, 0, 0, 0, 1, 0, 1
0.004883850000000, 1, 0, 0, 1, 0, 1
0.004884250000000, 0, 0, 0, 1, 0, 1
0.004884650000000, 1, 0, 0, 1, 0, 1
0.004885050000000, 0, 0, 0, 1, 0, 1
0.004885450000000, 1, 0, 0, 1, 0, 1
0.004885850000000, 0, 0, 0, 1, 0, 1
0.004886250000000, 1, 0, 0, 1, 0, 1
0.004886650000000, 0, 0, 0, 1, 0, 1
0.004887050000000, 1, 0, 0, 1, 0, 1
0.004887450000000, 0, 0, 0, 1, 0, 1
0.004887825000000, 1, 0, 0, 1, 0, 1
0.004888225000000, 0, 0, 0, 1, 0, 1
0.004888625000000, 1, 0, 0, 1, 0, 1
0.004889025000000, 0, 0, 0, 1, 0, 1
0.004889425000000, 1, 0, 0, 1, 0, 1
0.004889825000000, 0, 0, 0, 1, 0, 1
0.004890225000000, 1, 0, 0, 1, 0, 1
0.004890625000000, 0, 0, 0, 1, 0, 1
0.004891025000000, 1, 0, 0, 1, 0, 1
0.004891425000000, 0, 0, 0, 1, 0, 1
0.004891825000000, 1, 0, 0, 1, 0, 1
0.004892225000000, 0, 0, 0, 1, 0, 1
0.004892625000000, 1, 0, 0, 1, 0, 1
0.004893025000000, 0, 0, 0, 1, 0, 1
0.004893425000000, 1, 0, 0, 1, 0, 1
0.004893825000000, 0, 0, 0, 1, 0, 1
0.004894200000000, 1, 0, 0, 1, 0, 1
0.004894600000000, 0, 0, 0, 1, 0, 1
0.004895000000000, 1, 0, 0, 1, 0, 1
0.004895400000000, 0, 0, 0, 1, 0, 1
0.004895800000000, 1, 0, 0, 1, 0, 1
0.004896200000000, 0, 0, 0, 1, 0, 1
0.004896600000000, 1, 0, 0, 1, 0, 1
0.004897000000000, 0, 0, 0, 1, 0, 1
0.004897400000000, 1, 0, 0, 1, 0, 1
0.004897800000000, 0, 0, 0, 1, 0, 1
0.004898200000000, 1, 0, 0, 1, 0, 1
0.004898600000000, 0, 0, 0, 1, 0, 1
0.004899000000000, 1, 0, 0, 1, 0, 1
0.004899400000000, 0, 0, 0, 1, 0, 1
0.004899800000000, 1, 0, 0, 1, 0, 1
0.004900200000000, 0, 0, 0, 1, 0, 1
0.004900575000000, 1, 0, 0, 1, 0, 1
0.004900975000000, 0, 0, 0, 1, 0, 1
0.004901375000000, 1, 0, 0, 1, 0, 1
0.004901775000000, 0, 0, 0, 1, 0, 1
0.004902175000000, 1, 0, 0, 1, 0, 1
0.004902575000000, 0, 0, 0, 1, 0, 1
0.004902975000000, 1, 0, 0, 1, 0, 1
0.004903375000000, 0, 0, 0, 1, 0, 1
0.004903775000000, 1, 0, 0, 1, 0, 1
0.004904175000000, 0, 0, 0, 1, 0, 1
0.004904575000000, 1, 0, 0, 1, 0, 1
0.004904975000000, 0, 0, 0, 1, 0, 1
0.004905375000000, 1, 0, 0, 1, 0, 1
0.004905775000000, 0, 0, 0, 1, 0, 1
0.004906175000000, 1, 0, 0, 1, 0, 1
0.004906575000000, 0, 0, 0, 1, 0, 1
0.004906975000000, 1, 0, 0, 1, 0, 1
0.004907375000000, 0, 0, 0, 1, 0, 1
0.004907775000000, 1, 0, 0, 1, 0, 1
0.004908175000000, 0, 0, 0, 1, 0, 1
0.004908575000000, 1, 0, 0, 1, 0, 1
0.004908975000000, 0, 0, 0, 1, 0, 1
0.004909375000000, 1, 0, 0, 1, 0, 1
0.004909775000000, 0, 0, 0, 1, 0, 1
0.004910175000000, 1, 0, 0, 1, 0, 1
0.004910575000000, 0, 0, 0, 1, 0, 1
0.004910975000000, 1, 0, 0, 1, 0, 1
0.004911375000000, 0, 0, 0, 1, 0, 1
0.004911775000000, 1, 0, 0, 1, 0, 1
0.004912175000000, 0, 0, 0, 1, 0, 1
0.004912575000000, 1, 0, 0, 1, 0, 1
0.004912975000000, 0, 0, 0, 1, 0, 1
0.004913375000000, 1, 0, 0, 1, 0, 1
0.004913800000000, 0, 0, 0, 1, 0, 1
0.004914200000000, 1, 0, 0, 1, 0, 1
0.004914600000000, 0, 0, 0, 1, 0, 1
0.004915000000000, 1, 0, 0, 1, 0, 1
0.004915400000000, 0, 0, 0, 1, 0, 1
0.004915800000000, 1, 0, 0, 1, 0, 1
0.004916200000000, 0, 0, 0, 1, 0, 1
0.004916600000000, 1, 0, 0, 1, 0, 1
0.004917000000000, 0, 0, 0, 1, 0, 1
0.004917400000000, 1, 0, 0, 1, 0, 1
0.004917825000000, 0, 0, 0, 1, 0, 1
0.004918225000000, 1, 0, 0, 1, 0, 1
0.004918625000000, 0, 0, 0, 1, 0, 1
0.004919025000000, 1, 0, 0, 1, 0, 1
0.004919425000000, 0, 0, 0, 1, 0, 1
0.004919825000000, 1, 0, 0, 1, 0, 1
0.004920250000000, 0, 0, 0, 1, 0, 1
0.004920650000000, 1, 0, 0, 1, 0, 1
0.004921050000000, 0, 0, 0, 1, 0, 1
0.004921450000000, 1, 0, 0, 1, 0, 1
0.004921850000000, 0, 0, 0, 1, 0, 1
0.004922250000000, 1, 0, 0, 1, 0, 1
0.004922675000000, 0, 0, 0, 1, 0, 1
0.004923075000000, 1, 0, 0, 1, 0, 1
0.004923475000000, 0, 0, 0, 1, 0, 1
0.004923875000000, 1, 0, 0, 1, 0, 1
0.004924300000000, 0, 0, 0, 1, 0, 1
0.004924700000000, 1, 0, 0, 1, 0, 1
0.004925100000000, 0, 0, 0, 1, 0, 1
0.004925500000000, 1, 0, 0, 1, 0, 1
0.004925900000000, 0, 0, 0, 1, 0, 1
0.004926300000000, 1, 0, 0, 1, 0, 1
0.004926725000000, 0, 0, 0, 1, 0, 1
0.004927125000000, 1, 0, 0, 1, 0, 1
0.004927525000000, 0, 0, 0, 1, 0, 1
0.004927925000000, 1, 0, 0, 1, 0, 1
0.004928350000000, 0, 0, 0, 1, 0, 1
0.004928750000000, 1, 0, 0, 1, 0, 1
0.004929150000000, 0, 0, 0, 1, 0, 1
0.004929550000000, 1, 0, 0, 1, 0, 1
0.004929950000000, 0, 0, 0, 1, 0, 1
0.004930375000000, 1, 0, 0, 1, 0, 1
0.004930775000000, 0, 0, 0, 1, 0, 1
0.004931175000000, 1, 0, 0, 1, 0, 1
0.004931575000000, 0, 0, 0, 1, 0, 1
0.004931975000000, 1, 0, 0, 1, 0, 1
0.004932400000000, 0, 0, 0, 1, 0, 1
0.004932800000000, 1, 0, 0, 1, 0, 1
0.004933200000000, 0, 0, 0, 1, 0, 1
0.004933600000000, 1, 0, 0, 1, 0, 1
0.004934025000000, 0, 0, 0, 1, 0, 1
0.004934425000000, 1, 0, 0, 1, 0, 1
0.004934825000000, 0, 0, 0, 1, 0, 1
0.004935225000000, 1, 0, 0, 1, 0, 1
0.004935625000000, 0, 0, 0, 1, 0, 1
0.004936050000000, 1, 0, 0, 1, 0, 1
0.004936450000000, 0, 0, 0, 1, 0, 1
0.004936850000000, 1, 0, 0, 1, 0, 1
0.004937250000000, 0, 0, 0, 1, 0, 1
0.004937650000000, 1, 0, 0, 1, 0, 1
0.004938075000000, 0, 0, 0, 1, 0, 1
0.004938475000000, 1, 0, 0, 1, 0, 1
0.004938875000000, 0, 0, 0, 1, 0, 1
0.004939275000000, 1, 0, 0, 1, 0, 1
0.004939700000000, 0, 0, 0, 1, 0, 1
0.004940100000000, 1, 0, 0, 1, 0, 1
0.004940500000000, 0, 0, 0, 1, 0, 1
0.004940900000000, 1, 0, 0, 1, 0, 1
0.004941325000000, 0, 0, 0, 1, 0, 1
0.004941725000000, 1, 0, 0, 1, 0, 1
0.004942125000000, 0, 0, 0, 1, 0, 1
0.004942525000000, 1, 0, 0, 1, 0, 1
0.004942925000000, 0, 0, 0, 1, 0, 1
0.004943350000000, 1, 0, 0, 1, 0, 1
0.004943750000000, 0, 0, 0, 1, 0, 1
0.004944150000000, 1, 0, 0, 1, 0, 1
0.004944550000000, 0, 0, 0, 1, 0, 1
0.004944950000000, 1, 0, 0, 1, 0, 1
0.004945375000000, 0, 0, 0, 1, 0, 1
0.004945775000000, 1, 0, 0, 1, 0, 1
0.004946175000000, 0, 0, 0, 1, 0, 1
0.004946575000000, 1, 0, 0, 1, 0, 1
0.004947000000000, 0, 0, 0, 1, 0, 1
0.004947400000000, 1, 0, 0, 1, 0, 1
0.004947800000000, 0, 0, 0, 1, 0, 1
0.004948200000000, 1, 0, 0, 1, 0, 1
0.004948600000000, 0, 0, 0, 1, 0, 1
0.004949025000000, 1, 0, 0, 1, 0, 1
0.004949425000000, 0, 0, 0, 1, 0, 1
0.004949825000000, 1, 0, 0, 1, 0, 1
0.004950225000000, 0, 0, 0, 1, 0, 1
0.004950625000000, 1, 0, 0, 1, 0, 1
0.004951050000000, 0, 0, 0, 1, 0, 1
0.004951450000000, 1, 0, 0, 1, 0, 1
0.004951850000000, 0, 0, 0, 1, 0, 1
0.004952250000000, 1, 0, 0, 1, 0, 1
0.004952650000000, 0, 0, 0, 1, 0, 1
0.004953050000000, 1, 0, 0, 1, 0, 1
0.004953475000000, 0, 0, 0, 1, 0, 1
0.004953875000000, 1, 0, 0, 1, 0, 1
0.004954275000000, 0, 0, 0, 1, 0, 1
0.004954675000000, 1, 0, 0, 1, 0, 1
0.004955075000000, 0, 0, 0, 1, 0, 1
0.004955475000000, 1, 0, 0, 1, 0, 1
0.004955875000000, 0, 0, 0, 1, 0, 1
0.004956275000000, 1, 0, 0, 1, 0, 1
0.004956675000000, 0, 0, 0, 1, 0, 1
0.004957075000000, 1, 0, 0, 1, 0, 1
0.004957475000000, 0, 0, 0, 1, 0, 1
0.004957875000000, 1, 0, 0, 1, 0, 1
0.004958275000000, 0, 0, 0, 1, 0, 1
0.004958675000000, 1, 0, 0, 1, 0, 1
0.004959050000000, 0, 0, 0, 1, 0, 1
0.004959450000000, 1, 0, 0, 1, 0, 1
0.004959850000000, 0, 0, 0, 1, 0, 1
0.004960250000000, 1, 0, 0, 1, 0, 1
0.004960650000000, 0, 0, 0, 1, 0, 1
0.004961025000000, 1, 0, 0, 1, 0, 1
0.004961425000000, 0, 0, 0, 1, 0, 1
0.004961825000000, 1, 0, 0, 1, 0, 1
0.004962200000000, 0, 0, 0, 1, 0, 1
0.004962600000000, 1, 0, 0, 1, 0, 1
0.004963000000000, 0, 0, 0, 1, 0, 1
0.004963375000000, 1, 0, 0, 1, 0, 1
0.004963775000000, 0, 0, 0, 1, 0, 1
0.004964150000000, 1, 0, 0, 1, 0, 1
0.004964550000000, 0, 0, 0, 1, 0, 1
0.004964950000000, 1, 0, 0, 1, 0, 1
0.004965325000000, 0, 0, 0, 1, 0, 1
0.004965725000000, 1, 0, 0, 1, 0, 1
0.004966100000000, 0, 0, 0, 1, 0, 1
0.004966500000000, 1, 0, 0, 1, 0, 1
0.004966875000000, 0, 0, 0, 1, 0, 1
0.004967250000000, 1, 0, 0, 1, 0, 1
0.004967650000000, 0, 0, 0, 1, 0, 1
0.004968025000000, 1, 0, 0, 1, 0, 1
0.004968425000000, 0, 0, 0, 1, 0, 1
0.004968800000000, 1, 0, 0, 1, 0, 1
0.004969175000000, 0, 0, 0, 1, 0, 1
0.004969575000000, 1, 0, 0, 1, 0, 1
0.004969950000000, 0, 0, 0, 1, 0, 1
0.004970325000000, 1, 0, 0, 1, 0, 1
0.004970725000000, 0, 0, 0, 1, 0, 1
0.004971100000000, 1, 0, 0, 1, 0, 1
0.004971475000000, 0, 0, 0, 1, 0, 1
0.004971850000000, 1, 0, 0, 1, 0, 1
0.004972250000000, 0, 0, 0, 1, 0, 1
0.004972625000000, 1, 0, 0, 1, 0, 1
0.004973000000000, 0, 0, 0, 1, 0, 1
0.004973375000000, 1, 0, 0, 1, 0, 1
0.004973775000000, 0, 0, 0, 1, 0, 1
0.004974150000000, 1, 0, 0, 1, 0, 1
0.004974525000000, 0, 0, 0, 1, 0, 1
0.004974900000000, 1, 0, 0, 1, 0, 1
0.004975300000000, 0, 0, 0, 1, 0, 1
0.004975675000000, 1, 0, 0, 1, 0, 1
0.004976050000000, 0, 0, 0, 1, 0, 1
0.004976425000000, 1, 0, 0, 1, 0, 1
0.004976800000000, 0, 0, 0, 1, 0, 1
0.004977175000000, 1, 0, 0, 1, 0, 1
0.004977550000000, 0, 0, 0, 1, 0, 1
0.004977925000000, 1, 0, 0, 1, 0, 1
0.004978325000000, 0, 0, 0, 1, 0, 1
0.004978700000000, 1, 0, 0, 1, 0, 1
0.004979075000000, 0, 0, 0, 1, 0, 1
0.004979450000000, 1, 0, 0, 1, 0, 1
0.004979825000000, 0, 0, 0, 1, 0, 1
0.004980200000000, 1, 0, 0, 1, 0, 1
0.004980575000000, 0, 0, 0, 1, 0, 1
0.004980950000000, 1, 0, 0, 1, 0, 1
0.004981350000000, 0, 0, 0, 1, 0, 1
0.004981725000000, 1, 0, 0, 1, 0, 1
0.004982100000000, 0, 0, 0, 1, 0, 1
0.004982475000000, 1, 0, 0, 1, 0, 1
0.004982850000000, 0, 0, 0, 1, 0, 1
0.004983225000000, 1, 0, 0, 1, 0, 1
0.004983600000000, 0, 0, 0, 1, 0, 1
0.004983975000000, 1, 0, 0, 1, 0, 1
0.004984375000000, 0, 0, 0, 1, 0, 1
0.004984750000000, 1, 0, 0, 1, 0, 1
0.004985125000000, 0, 0, 0, 1, 0, 1
0.004985500000000, 1, 0, 0, 1, 0, 1
0.004985875000000, 0, 0, 0, 1, 0, 1
0.004986250000000, 1, 0, 0, 1, 0, 1
0.004986625000000, 0, 0, 0, 1, 0, 1
0.004987000000000, 1, 0, 0, 1, 0, 1
0.004987375000000, 0, 0, 0, 1, 0, 1
0.004987750000000, 1, 0, 0, 1, 0, 1
0.004988125000000, 0, 0, 0, 1, 0, 1
0.004988500000000, 1, 0, 0, 1, 0, 1
0.004988900000000, 0, 0, 0, 1, 0, 1
0.004989275000000, 1, 0, 0, 1, 0, 1
0.004989650000000, 0, 0, 0, 1, 0, 1
0.004990025000000, 1, 0, 0, 1, 0, 1
0.004990400000000, 0, 0, 0, 1, 0, 1
0.004990775000000, 1, 0, 0, 1, 0, 1
0.004991175000000, 0, 0, 0, 1, 0, 1
0.004991550000000, 1, 0, 0, 1, 0, 1
0.004991950000000, 0, 0, 0, 1, 0, 1
0.004992325000000, 1, 0, 0, 1, 0, 1
0.004992725000000, 0, 0, 0, 1, 0, 1
0.004993100000000, 1, 0, 0, 1, 0, 1
0.004993500000000, 0, 0, 0, 1, 0, 1
0.004993900000000, 1, 0, 0, 1, 0, 1
0.004994300000000, 0, 0, 0, 1, 0, 1
0.004994700000000, 1, 0, 0, 1, 0, 1
0.004995100000000, 0, 0, 0, 1, 0, 1
0.004995475000000, 1, 0, 0, 1, 0, 1
0.004995900000000, 0, 0, 0, 1, 0, 1
0.004996275000000, 1, 0, 0, 1, 0, 1
0.004996700000000, 0, 0, 0, 1, 0, 1
0.004997100000000, 1, 0, 0, 1, 0, 1
0.004997500000000, 0, 0, 0, 1, 0, 1
0.004997900000000, 1, 0, 0, 1, 0, 1
0.004998300000000, 0, 0, 0, 1, 0, 1
0.004998700000000, 1, 0, 0, 1, 0, 1
0.004999100000000, 0, 0, 0, 1, 0, 1
0.004999525000000, 1, 0, 0, 1, 0, 1
0.004999925000000, 0, 0, 0, 1, 0, 1
0.005000325000000, 1, 0, 0, 1, 0, 1
0.005000750000000, 0, 0, 0, 1, 0, 1
0.005001150000000, 1, 0, 0, 1, 0, 1
0.005001550000000, 0, 0, 0, 1, 0, 1
0.005001950000000, 1, 0, 0, 1, 0, 1
0.005002375000000, 0, 0, 0, 1, 0, 1
0.005002775000000, 1, 0, 0, 1, 0, 1
0.005003200000000, 0, 0, 0, 1, 0, 1
0.005003600000000, 1, 0, 0, 1, 0, 1
0.005004000000000, 0, 0, 0, 1, 0, 1
0.005004425000000, 1, 0, 0, 1, 0, 1
0.005004825000000, 0, 0, 0, 1, 0, 1
0.005005250000000, 1, 0, 0, 1, 0, 1
0.005005650000000, 0, 0, 0, 1, 0, 1
0.005006050000000, 1, 0, 0, 1, 0, 1
0.005006475000000, 0, 0, 0, 1, 0, 1
0.005006875000000, 1, 0, 0, 1, 0, 1
0.005007300000000, 0, 0, 0, 1, 0, 1
0.005007700000000, 1, 0, 0, 1, 0, 1
0.005008125000000, 0, 0, 0, 1, 0, 1
0.005008525000000, 1, 0, 0, 1, 0, 1
0.005008950000000, 0, 0, 0, 1, 0, 1
0.005009375000000, 1, 0, 0, 1, 0, 1
0.005009775000000, 0, 0, 0, 1, 0, 1
0.005010200000000, 1, 0, 0, 1, 0, 1
0.005010600000000, 0, 0, 0, 1, 0, 1
0.005011025000000, 1, 0, 0, 1, 0, 1
0.005011425000000, 0, 0, 0, 1, 0, 1
0.005011850000000, 1, 0, 0, 1, 0, 1
0.005012275000000, 0, 0, 0, 1, 0, 1
0.005012675000000, 1, 0, 0, 1, 0, 1
0.005013100000000, 0, 0, 0, 1, 0, 1
0.005013500000000, 1, 0, 0, 1, 0, 1
0.005013925000000, 0, 0, 0, 1, 0, 1
0.005014325000000, 1, 0, 0, 1, 0, 1
0.005014750000000, 0, 0, 0, 1, 0, 1
0.005015150000000, 1, 0, 0, 1, 0, 1
0.005015575000000, 0, 0, 0, 1, 0, 1
0.005015975000000, 1, 0, 0, 1, 0, 1
0.005016400000000, 0, 0, 0, 1, 0, 1
0.005016825000000, 1, 0, 0, 1, 0, 1
0.005017225000000, 0, 0, 0, 1, 0, 1
0.005017650000000, 1, 0, 0, 1, 0, 1
0.005018050000000, 0, 0, 0, 1, 0, 1
0.005018475000000, 1, 0, 0, 1, 0, 1
0.005018900000000, 0, 0, 0, 1, 0, 1
0.005019300000000, 1, 0, 0, 1, 0, 1
0.005019725000000, 0, 0, 0, 1, 0, 1
0.005020125000000, 1, 0, 0, 1, 0, 1
0.005020550000000, 0, 0, 0, 1, 0, 1
0.005020950000000, 1, 0, 0, 1, 0, 1
0.005021375000000, 0, 0, 0, 1, 0, 1
0.005021775000000, 1, 0, 0, 1, 0, 1
0.005022200000000, 0, 0, 0, 1, 0, 1
0.005022625000000, 1, 0, 0, 1, 0, 1
0.005023025000000, 0, 0, 0, 1, 0, 1
0.005023450000000, 1, 0, 0, 1, 0, 1
0.005023850000000, 0, 0, 0, 1, 0, 1
0.005024250000000, 1, 0, 0, 1, 0, 1
